candidate_id,repository,reference,instruction_path,role,test_command,compilation_complexity,edited_files_estimate,test_complexity,dependency_depth,historical_failure_rate,composite_difficulty,raw_logistic_success,calibrated_expected_success,calibration_tier,prior_estimated_success_rate,historical_match,recommended_for_pilot
lbv2_1471,myriad-dreamin/tinymist,openspec/specs/,editors/vscode/AGENTS.md,inspect,yarn test,0.55,0.52,0.47,0.25,0.875,0.5424,0.4003,0.4585,target_band,0.38,global,True
lbv2_1387,alphabitcore/nexus-gateway,docs/developers/architecture/services/agent/agent-ne-fail-open-architecture.md,.cursor/rules/ne-fail-open.mdc,inspect,pytest,0.3,0.65,0.15,0.93,0.875,0.5428,0.3995,0.458,target_band,0.48,global,True
lbv2_1388,alphabitcore/nexus-gateway,docs/developers/architecture/services/ai-gateway/provider-adapter-architecture.md,.cursor/rules/provider-adapter-canonical-openai.mdc,inspect,pytest,0.3,0.65,0.15,0.93,0.875,0.5428,0.3995,0.458,target_band,0.48,global,True
lbv2_1389,alphabitcore/nexus-gateway,docs/developers/architecture/services/ai-gateway/provider-adapter-architecture.md,.cursor/rules/token-field-stamp-sweep.mdc,inspect,pytest,0.3,0.65,0.15,0.93,0.875,0.5428,0.3995,0.458,target_band,0.48,global,True
lbv2_1390,alphabitcore/nexus-gateway,docs/developers/architecture/services/control-plane/iam-identity-architecture.md,.cursor/rules/iam-impact-review.mdc,inspect,pytest,0.3,0.65,0.15,0.93,0.875,0.5428,0.3995,0.458,target_band,0.48,global,True
lbv2_1346,astral-sh/ruff,dist-workspace.toml,AGENTS.md,inspect,cargo test,0.75,0.42,0.45,0.125,0.875,0.5436,0.398,0.4569,target_band,0.58,global,True
lbv2_1444,b-m-capital-research/honeclaw,Cargo.toml,.agents/skills/formal-release/references/release-checklist.md,inspect,cargo test,0.75,0.42,0.45,0.125,0.875,0.5436,0.398,0.4569,target_band,0.38,global,True
lbv2_0237,automattic/wp-calypso,packages/wpcom-checkout/src/translate-payment-method-names.ts,client/my-sites/checkout/AGENTS.md,edit,pytest,0.45,0.4,0.27,0.68,1.0,0.5446,0.3961,0.4556,target_band,0.59,repo,True
lbv2_0072,datadog/dd-trace-js,index.d.ts,.agents/skills/apm-integrations/references/new-integration-guide.md,edit,npm run test,0.73,0.32,0.55,0.125,0.875,0.5452,0.3949,0.4548,target_band,0.69,global,True
lbv2_0073,datadog/dd-trace-js,index.d.ts,AGENTS.md,edit,yarn test,0.73,0.32,0.55,0.125,0.875,0.5452,0.3949,0.4548,target_band,0.69,global,True
lbv2_0156,microsoft/vscode,.github/instructions/design-tokens.instructions.md,.github/skills/ux-css-layout/SKILL.md,edit,pytest,0.33,0.75,0.27,0.475,1.0,0.5484,0.3888,0.4506,target_band,0.69,repo,True
lbv2_0157,microsoft/vscode,.github/instructions/learnings.instructions.md,src/vs/sessions/skills/update-skills/SKILL.md,edit,pytest,0.33,0.75,0.27,0.475,1.0,0.5484,0.3888,0.4506,target_band,0.69,repo,True
lbv2_0661,langgenius/dify,e2e/scripts/run-cucumber.ts,.agents/skills/e2e-cucumber-playwright/SKILL.md,execute,Vitest,0.27,0.45,0.62,0.375,1.0,0.5492,0.3873,0.4495,target_band,0.67,repo,True
lbv2_0663,langgenius/dify,web/__mocks__/zustand.ts,.agents/skills/frontend-testing/references/mocking.md,execute,vitest,0.27,0.45,0.62,0.375,1.0,0.5492,0.3873,0.4495,target_band,0.67,repo,True
lbv2_0028,alphabitcore/nexus-gateway,packages/shared,.cursor/rules/go-conventions.mdc,edit,go test,0.57,0.47,0.4,0.43,0.875,0.5498,0.3862,0.4487,target_band,0.69,global,True
lbv2_0964,alphabitcore/nexus-gateway,packages/compliance-proxy/,.claude/skills/test-compliance-proxy/SKILL.md,execute,go test,0.57,0.47,0.4,0.43,0.875,0.5498,0.3862,0.4487,target_band,0.47,global,True
lbv2_1024,azure/oav,test/liveValidation/payloads/,.github/copilot-instructions.md,execute,npm test,0.55,0.45,0.47,0.375,0.875,0.5498,0.3862,0.4487,target_band,0.47,global,True
lbv2_0412,vercel/next.js,packages/eslint-plugin-next/,AGENTS.md,edit,pytest,0.3,1.0,0.15,0.43,1.0,0.5508,0.3843,0.4474,target_band,0.49,repo,True
lbv2_1240,vercel/next.js,packages/font/,AGENTS.md,execute,pytest,0.3,1.0,0.15,0.43,1.0,0.5508,0.3843,0.4474,target_band,0.47,repo,True
lbv2_1255,vercel/next.js,packages/third-parties/,AGENTS.md,execute,pytest,0.3,1.0,0.15,0.43,1.0,0.5508,0.3843,0.4474,target_band,0.47,repo,True
lbv2_0206,alphabitcore/nexus-gateway,docs/developers/architecture/services/control-plane/iam-identity-architecture.md,.cursor/rules/binding-rules-quick-reference.mdc,edit,pytest,0.3,0.7,0.15,0.93,0.875,0.5518,0.3824,0.4461,target_band,0.59,global,True
lbv2_0207,alphabitcore/nexus-gateway,docs/developers/architecture/services/control-plane/vk-org-resolution.md,.cursor/rules/binding-rules-quick-reference.mdc,edit,pytest,0.3,0.7,0.15,0.93,0.875,0.5518,0.3824,0.4461,target_band,0.59,global,True
lbv2_0208,alphabitcore/nexus-gateway,docs/developers/architecture/services/control-plane/vk-org-resolution.md,.cursor/rules/vk-org-resolution.mdc,edit,pytest,0.3,0.7,0.15,0.93,0.875,0.5518,0.3824,0.4461,target_band,0.59,global,True
lbv2_0965,alphabitcore/nexus-gateway,packages/shared/traffic/adapters/ide/cursor/,.claude/skills/test-cursor-adapter/SKILL.md,execute,pytest,0.3,0.7,0.15,0.93,0.875,0.5518,0.3824,0.4461,target_band,0.47,global,True
lbv2_0967,alphabitcore/nexus-gateway,packages/shared/traffic/adapters/web/geminiweb/,.claude/skills/test-geminiweb-adapter/SKILL.md,execute,pytest,0.3,0.7,0.15,0.93,0.875,0.5518,0.3824,0.4461,target_band,0.47,global,True
lbv2_0680,microsoft/vscode,build/gulpfile.ts,.github/instructions/buildNext.instructions.md,execute,pytest,0.51,0.75,0.27,0.25,1.0,0.552,0.382,0.4458,target_band,0.67,repo,True
lbv2_0681,microsoft/vscode,build/gulpfile.vscode.ts,.github/instructions/buildNext.instructions.md,execute,pytest,0.51,0.75,0.27,0.25,1.0,0.552,0.382,0.4458,target_band,0.67,repo,True
lbv2_0682,microsoft/vscode,build/hygiene.ts,.github/skills/hygiene/SKILL.md,execute,pytest,0.51,0.75,0.27,0.25,1.0,0.552,0.382,0.4458,target_band,0.67,repo,True
lbv2_0686,microsoft/vscode,build/next,.github/instructions/buildNext.instructions.md,execute,pytest,0.51,0.75,0.27,0.25,1.0,0.552,0.382,0.4458,target_band,0.67,repo,True
lbv2_0696,microsoft/vscode,scripts/code.sh,.agents/skills/launch/SKILL.md,execute,pytest,0.51,0.75,0.27,0.25,1.0,0.552,0.382,0.4458,target_band,0.67,repo,True
lbv2_0697,microsoft/vscode,scripts/code.sh,.github/skills/add-policy/SKILL.md,execute,pytest,0.51,0.75,0.27,0.25,1.0,0.552,0.382,0.4458,target_band,0.67,repo,True
lbv2_1133,microsoft/vscode,build/azure-pipelines/,.github/skills/azure-pipelines/SKILL.md,execute,pytest,0.51,0.75,0.27,0.25,1.0,0.552,0.382,0.4458,target_band,0.47,repo,True
lbv2_1415,microsoft/vscode,src/vs/sessions/AI_CUSTOMIZATIONS.md,.github/skills/chat-customizations-editor/SKILL.md,inspect,pytest,0.33,0.75,0.27,0.5,1.0,0.5524,0.3812,0.4453,target_band,0.48,repo,True
lbv2_0329,astral-sh/ruff,pyproject.toml,AGENTS.md,edit,cargo test,0.75,0.47,0.45,0.125,0.875,0.5526,0.3809,0.445,target_band,0.49,global,True
lbv2_1037,browseroperator/browser-operator-core,scripts/eval-runner/,CLAUDE.md,execute,npm run test,0.55,0.47,0.55,0.25,0.875,0.5526,0.3809,0.445,target_band,0.47,global,True
lbv2_0171,myriad-dreamin/tinymist,locales/tinymist-vscode-rt.toml,editors/vscode/AGENTS.md,edit,yarn test,0.55,0.47,0.55,0.25,0.875,0.5526,0.3809,0.445,target_band,0.69,global,True
lbv2_0172,myriad-dreamin/tinymist,locales/tinymist-vscode.toml,editors/vscode/AGENTS.md,edit,yarn test,0.55,0.47,0.55,0.25,0.875,0.5526,0.3809,0.445,target_band,0.69,global,True
lbv2_1183,myriad-dreamin/tinymist,openspec/changes/,editors/vscode/AGENTS.md,execute,yarn test,0.55,0.47,0.55,0.25,0.875,0.5526,0.3809,0.445,target_band,0.47,global,True
lbv2_0910,provenance-emu/provenance,PVUI/Sources/PVSwiftUI/Resources/whats-new.json,.github/instructions/release-versioning.instructions.md,execute,pytest,0.33,0.8,0.15,0.625,1.0,0.5526,0.3809,0.445,target_band,0.57,repo,True
lbv2_0620,goldenpotato137/potatovn,.github/workflows/build-signed-package.yml,AGENTS.md,execute,pytest,0.36,0.9,0.15,0.475,1.0,0.5532,0.3797,0.4442,target_band,0.67,spec,True
lbv2_0336,automattic/wp-calypso,package.json,packages/jetpack-ai-sidebar/AGENTS.md,edit,pytest,0.73,0.4,0.42,0.125,1.0,0.5534,0.3794,0.4439,target_band,0.49,repo,True
lbv2_1357,b-m-capital-research/honeclaw,tests/fixtures/event_engine/news_classifier_baseline_2026-04-23.json,.agents/skills/event-engine-baseline-testing/SKILL.md,inspect,cargo test,0.75,0.25,0.37,0.5,0.875,0.5538,0.3786,0.4434,target_band,0.58,global,True
lbv2_1049,copilotkit/copilotkit,package.json,examples/e2e/AGENTS.md,execute,pytest,0.36,0.35,0.8,0.125,1.0,0.5542,0.3779,0.4429,target_band,0.47,repo,True
lbv2_1228,vercel/next.js,docs/01-app/02-guides/,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.36,1.0,0.15,0.375,1.0,0.5552,0.376,0.4416,target_band,0.47,repo,True
lbv2_0288,vercel/next.js,docs/01-app/03-api-reference/02-components/image.mdx,.agents/skills/update-docs/SKILL.md,edit,pytest,0.18,1.0,0.15,0.625,1.0,0.5556,0.3752,0.441,target_band,0.59,repo,True
lbv2_0911,vercel/next.js,docs/01-app/03-api-reference/01-directives/use-cache.mdx,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.18,1.0,0.15,0.625,1.0,0.5556,0.3752,0.441,target_band,0.57,repo,True
lbv2_0912,vercel/next.js,docs/01-app/03-api-reference/01-directives/use-client.mdx,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.18,1.0,0.15,0.625,1.0,0.5556,0.3752,0.441,target_band,0.57,repo,True
lbv2_0913,vercel/next.js,docs/01-app/03-api-reference/01-directives/use-server.mdx,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.18,1.0,0.15,0.625,1.0,0.5556,0.3752,0.441,target_band,0.57,repo,True
lbv2_0914,vercel/next.js,docs/01-app/03-api-reference/04-functions/generate-metadata.mdx,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.18,1.0,0.15,0.625,1.0,0.5556,0.3752,0.441,target_band,0.57,repo,True
lbv2_0915,vercel/next.js,docs/01-app/03-api-reference/04-functions/use-pathname.mdx,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.18,1.0,0.15,0.625,1.0,0.5556,0.3752,0.441,target_band,0.57,repo,True
lbv2_0916,vercel/next.js,docs/01-app/03-api-reference/04-functions/use-router.mdx,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.18,1.0,0.15,0.625,1.0,0.5556,0.3752,0.441,target_band,0.57,repo,True
lbv2_0917,vercel/next.js,docs/01-app/03-api-reference/04-functions/use-search-params.mdx,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.18,1.0,0.15,0.625,1.0,0.5556,0.3752,0.441,target_band,0.57,repo,True
lbv2_1231,vercel/next.js,docs/01-app/03-api-reference/05-config/01-next-config-js/,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.18,1.0,0.15,0.625,1.0,0.5556,0.3752,0.441,target_band,0.47,repo,True
lbv2_0427,1jehuang/jcode,CLAUDE.md,AGENTS.md,execute,cargo test,0.93,0.27,0.45,0.125,0.875,0.5562,0.3741,0.4403,target_band,0.67,global,True
lbv2_0428,1jehuang/jcode,OAUTH.md,AGENTS.md,execute,cargo test,0.93,0.27,0.45,0.125,0.875,0.5562,0.3741,0.4403,target_band,0.67,global,True
lbv2_1482,agoric/agoric-sdk,scripts/env-doctor.sh,AGENTS.md,execute,yarn test,0.73,0.27,0.55,0.25,0.875,0.5562,0.3741,0.4403,target_band,0.67,global,True
lbv2_1109,jmberesford/retrom,Cargo.toml,.agents/skills/rust-skills/rules/api-serde-optional.md,execute,cargo test,0.93,0.27,0.45,0.125,0.875,0.5562,0.3741,0.4403,target_band,0.47,global,True
lbv2_0393,modelengine-group/nexent,k8s/helm/nexent/charts/nexent-common/files/init.sql,AGENTS.md,edit,pytest,0.36,0.7,0.15,0.875,0.875,0.5562,0.3741,0.4403,target_band,0.49,global,True
lbv2_0835,copilotkit/copilotkit,packages/core/src/types.ts,packages/react-core/skills/react-core/SKILL.md,execute,pytest,0.52,0.35,0.3,0.68,1.0,0.5582,0.3704,0.4376,target_band,0.57,repo,True
lbv2_0285,prefecthq/prefect,src/prefect/server/api/flows.py,.claude/skills/agents-md-sync/SKILL.md,edit,pytest,0.36,1.0,0.15,0.625,0.8333,0.5619,0.3635,0.4329,target_band,0.59,repo,True
lbv2_0590,datadog/dd-trace-js,packages/datadog-plugin-amqplib/test/index.spec.js,AGENTS.md,execute,yarn test,0.67,0.1,0.47,0.68,0.875,0.562,0.3633,0.4327,target_band,0.67,global,True
lbv2_0591,datadog/dd-trace-js,packages/dd-trace/test/config.spec.js,AGENTS.md,execute,yarn test,0.67,0.1,0.47,0.68,0.875,0.562,0.3633,0.4327,target_band,0.67,global,True
lbv2_0315,alphabitcore/nexus-gateway,packages/control-plane-ui/src/i18n/locales/en/pages.json,.cursor/rules/i18n-mandatory.mdc,edit,pytest,0.3,0.7,0.15,1.0,0.875,0.563,0.3615,0.4314,target_band,0.49,global,True
lbv2_1360,datadog/dd-trace-js,docker-compose.yml,.agents/skills/apm-integrations/SKILL.md,inspect,npm run test,0.73,0.42,0.55,0.125,0.875,0.5632,0.3611,0.4311,target_band,0.58,global,True
lbv2_1218,provenance-emu/provenance,CoresRetro/RetroArch/,CLAUDE.md,execute,make test,0.27,0.8,0.5,0.25,1.0,0.5634,0.3607,0.4309,target_band,0.47,spec,True
lbv2_0699,microsoft/vscode,scripts/test-integration.bat,.github/instructions/writing-tests.instructions.md,execute,Jest,0.27,0.75,0.54,0.25,1.0,0.564,0.3596,0.4301,target_band,0.67,repo,True
lbv2_0702,microsoft/vscode,scripts/test-integration.sh,.github/instructions/writing-tests.instructions.md,execute,Jest,0.27,0.75,0.54,0.25,1.0,0.564,0.3596,0.4301,target_band,0.67,repo,True
lbv2_0706,microsoft/vscode,scripts/test.bat,.github/instructions/writing-tests.instructions.md,execute,Jest,0.27,0.75,0.54,0.25,1.0,0.564,0.3596,0.4301,target_band,0.67,repo,True
lbv2_0708,microsoft/vscode,scripts/test.sh,.github/instructions/writing-tests.instructions.md,execute,Jest,0.27,0.75,0.54,0.25,1.0,0.564,0.3596,0.4301,target_band,0.67,repo,True
lbv2_0236,automattic/wp-calypso,packages/onboarding/src/utils/flows.ts,client/landing/stepper/AGENTS.md,edit,pytest,0.45,0.4,0.27,0.805,1.0,0.5646,0.3585,0.4293,target_band,0.59,repo,True
lbv2_0296,agentwrapper/agent-orchestrator,backend/internal/domain/,AGENTS.md,edit,go test,0.45,0.75,0.4,0.375,0.875,0.565,0.3578,0.4288,target_band,0.49,global,True
lbv2_0297,agentwrapper/agent-orchestrator,backend/internal/ports/,AGENTS.md,edit,go test,0.45,0.75,0.4,0.375,0.875,0.565,0.3578,0.4288,target_band,0.49,global,True
lbv2_0298,agentwrapper/agent-orchestrator,backend/internal/service/,AGENTS.md,edit,go test,0.45,0.75,0.4,0.375,0.875,0.565,0.3578,0.4288,target_band,0.49,global,True
lbv2_0997,automattic/wp-calypso,test/,packages/help-center/AGENTS.md,execute,jest,0.49,0.4,0.69,0.125,1.0,0.5654,0.357,0.4283,target_band,0.47,repo,True
lbv2_1496,vercel/next.js,scripts/repro-flake.mjs,.agents/skills/router-act/SKILL.md,execute,Jest,0.12,1.0,0.5,0.25,1.0,0.5664,0.3552,0.427,target_band,0.67,repo,True
lbv2_0467,agoric/agoric-sdk,.agents/guides/coding-style.md,AGENTS.md,execute,yarn test,0.55,0.35,0.55,0.475,0.875,0.567,0.3541,0.4262,target_band,0.67,global,True
lbv2_0490,alphabitcore/nexus-gateway,.cursor/rules/unit-test-coverage-95.mdc,CLAUDE.md,execute,npm test,0.55,0.35,0.55,0.475,0.875,0.567,0.3541,0.4262,target_band,0.67,global,True
lbv2_0768,vercel/next.js,test/lib/router-act.ts,.agents/skills/router-act/SKILL.md,execute,Jest,0.12,1.0,0.42,0.375,1.0,0.5672,0.3537,0.426,target_band,0.67,repo,True
lbv2_1498,vercel/next.js,test/unit/router-act-watchdog.test.ts,.agents/skills/router-act/SKILL.md,execute,Jest,0.12,1.0,0.42,0.375,1.0,0.5672,0.3537,0.426,target_band,0.67,repo,True
lbv2_0673,microsoft/vscode,.vscode/tasks.json,.github/instructions/buildNext.instructions.md,execute,pytest,0.51,0.75,0.27,0.35,1.0,0.568,0.3523,0.4249,target_band,0.67,repo,True
lbv2_0977,anthropics/claude-code,.claude/commands/,plugins/plugin-dev/skills/command-development/SKILL.md,execute,npm test,0.55,0.47,0.55,0.35,0.875,0.5686,0.3512,0.4242,target_band,0.47,global,True
lbv2_0067,datadog/dd-trace-js,.github/pull_request_template.md,AGENTS.md,edit,yarn test,0.55,0.47,0.55,0.35,0.875,0.5686,0.3512,0.4242,target_band,0.69,global,True
lbv2_0891,langgenius/dify,e2e/features/support/hooks.ts,.agents/skills/e2e-cucumber-playwright/SKILL.md,execute,Vitest,0.27,0.45,0.62,0.5,1.0,0.5692,0.3501,0.4234,target_band,0.57,repo,True
lbv2_0892,langgenius/dify,e2e/features/support/world.ts,.agents/skills/e2e-cucumber-playwright/SKILL.md,execute,Vitest,0.27,0.45,0.62,0.5,1.0,0.5692,0.3501,0.4234,target_band,0.57,repo,True
lbv2_1032,b-m-capital-research/honeclaw,tests/regression/ci/,AGENTS.md,execute,cargo test,0.75,0.45,0.37,0.375,0.875,0.5698,0.349,0.4226,target_band,0.47,global,True
lbv2_1226,vercel/next.js,crates/,AGENTS.md,execute,pytest,0.48,1.0,0.15,0.305,1.0,0.5704,0.3479,0.4219,target_band,0.47,repo,True
lbv2_1239,vercel/next.js,packages/,AGENTS.md,execute,pytest,0.48,1.0,0.15,0.305,1.0,0.5704,0.3479,0.4219,target_band,0.47,repo,True
lbv2_1241,vercel/next.js,packages/next-rspack/package.json,.agents/skills/next-rspack/SKILL.md,execute,pytest,0.3,1.0,0.15,0.555,1.0,0.5708,0.3472,0.4213,target_band,0.47,repo,True
lbv2_0458,agents2agentsai/ata,codex-rs/core/config.schema.json,AGENTS.md,execute,cargo test,0.75,0.35,0.45,0.375,0.875,0.571,0.3468,0.4211,target_band,0.67,global,True
lbv2_0776,alphabitcore/nexus-gateway,docs/developers/workflow/local-dev-debugging.md,CLAUDE.md,execute,npm test,0.55,0.35,0.55,0.5,0.875,0.571,0.3468,0.4211,target_band,0.57,global,True
lbv2_0473,agoric/agoric-sdk,packages/governance,.github/copilot-instructions.md,execute,yarn test,0.67,0.27,0.55,0.43,0.875,0.5718,0.3454,0.4201,target_band,0.67,global,True
lbv2_0474,agoric/agoric-sdk,packages/inter-protocol,.github/copilot-instructions.md,execute,yarn test,0.67,0.27,0.55,0.43,0.875,0.5718,0.3454,0.4201,target_band,0.67,global,True
lbv2_0676,microsoft/vscode,build/agent-sdk/common.ts,.github/instructions/oss-third-party-notices.instructions.md,execute,pytest,0.51,0.75,0.27,0.375,1.0,0.572,0.345,0.4198,target_band,0.67,repo,True
lbv2_0677,microsoft/vscode,build/azure-pipelines/oss,.github/instructions/oss-third-party-notices.instructions.md,execute,pytest,0.51,0.75,0.27,0.375,1.0,0.572,0.345,0.4198,target_band,0.67,repo,True
lbv2_0678,microsoft/vscode,build/azure-pipelines/product-build.yml,.github/instructions/oss-third-party-notices.instructions.md,execute,pytest,0.51,0.75,0.27,0.375,1.0,0.572,0.345,0.4198,target_band,0.67,repo,True
lbv2_0679,microsoft/vscode,build/azure-pipelines/product-quality-checks.yml,.github/instructions/oss-third-party-notices.instructions.md,execute,pytest,0.51,0.75,0.27,0.375,1.0,0.572,0.345,0.4198,target_band,0.67,repo,True
lbv2_0683,microsoft/vscode,build/lib/compilation.ts,.github/instructions/buildNext.instructions.md,execute,pytest,0.51,0.75,0.27,0.375,1.0,0.572,0.345,0.4198,target_band,0.67,repo,True
lbv2_0684,microsoft/vscode,build/lib/esbuild.ts,.github/instructions/buildNext.instructions.md,execute,pytest,0.51,0.75,0.27,0.375,1.0,0.572,0.345,0.4198,target_band,0.67,repo,True
lbv2_0687,microsoft/vscode,build/next/index.ts,.github/instructions/buildNext.instructions.md,execute,pytest,0.51,0.75,0.27,0.375,1.0,0.572,0.345,0.4198,target_band,0.67,repo,True
lbv2_0688,microsoft/vscode,build/next/nls-plugin.ts,.github/instructions/buildNext.instructions.md,execute,pytest,0.51,0.75,0.27,0.375,1.0,0.572,0.345,0.4198,target_band,0.67,repo,True
lbv2_0689,microsoft/vscode,build/next/private-to-property.ts,.github/instructions/buildNext.instructions.md,execute,pytest,0.51,0.75,0.27,0.375,1.0,0.572,0.345,0.4198,target_band,0.67,repo,True
lbv2_1151,microsoft/vscode,src/vs/base/,.github/copilot-instructions.md,execute,pytest,0.51,0.75,0.27,0.375,1.0,0.572,0.345,0.4198,target_band,0.47,repo,True
lbv2_1160,microsoft/vscode,src/vs/platform/,.github/copilot-instructions.md,execute,pytest,0.51,0.75,0.27,0.375,1.0,0.572,0.345,0.4198,target_band,0.47,repo,True
lbv2_0948,agoric/agoric-sdk,docs/,.github/copilot-instructions.md,execute,yarn test,0.73,0.47,0.55,0.125,0.875,0.5722,0.3446,0.4196,target_band,0.47,global,True
lbv2_0949,agoric/agoric-sdk,multichain-testing/,.github/copilot-instructions.md,execute,yarn test,0.73,0.47,0.55,0.125,0.875,0.5722,0.3446,0.4196,target_band,0.47,global,True
lbv2_0953,agoric/agoric-sdk,scripts/,.github/copilot-instructions.md,execute,yarn test,0.73,0.47,0.55,0.125,0.875,0.5722,0.3446,0.4196,target_band,0.47,global,True
lbv2_1019,azure/oav,eng/,.github/copilot-instructions.md,execute,npm test,0.73,0.47,0.55,0.125,0.875,0.5722,0.3446,0.4196,target_band,0.47,global,True
lbv2_1020,azure/oav,lib/,.github/copilot-instructions.md,execute,npm test,0.73,0.47,0.55,0.125,0.875,0.5722,0.3446,0.4196,target_band,0.47,global,True
lbv2_0181,paloaltonetworks/docusaurus-openapi-docs,CHANGELOG.md,AGENTS.md,edit,yarn test,0.73,0.47,0.55,0.125,0.875,0.5722,0.3446,0.4196,target_band,0.69,global,True
lbv2_1217,prismer-ai/prismer,docs/,CLAUDE.md,execute,npm test,0.73,0.47,0.55,0.125,0.875,0.5722,0.3446,0.4196,target_band,0.47,global,True
lbv2_0273,microsoft/vscode,src/vs/base/common/network.ts,src/vs/workbench/contrib/imageCarousel/AGENTS.md,edit,pytest,0.33,0.75,0.27,0.625,1.0,0.5724,0.3443,0.4193,target_band,0.59,repo,True
lbv2_0904,microsoft/vscode,src/vs/base/common/defaultAccount.ts,.github/skills/add-policy/SKILL.md,execute,pytest,0.33,0.75,0.27,0.625,1.0,0.5724,0.3443,0.4193,target_band,0.57,repo,True
lbv2_0909,microsoft/vscode,src/vs/workbench/contrib/interactive,.github/instructions/interactive.instructions.md,execute,pytest,0.33,0.75,0.27,0.625,1.0,0.5724,0.3443,0.4193,target_band,0.57,repo,True
lbv2_1166,microsoft/vscode,src/vs/workbench/contrib/notebook/,.github/instructions/notebook.instructions.md,execute,pytest,0.33,0.75,0.27,0.625,1.0,0.5724,0.3443,0.4193,target_band,0.47,repo,True
